,Emotions,Path
2252,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shirt_ps.wav
2253,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_gap_ps.wav
2254,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_learn_ps.wav
2255,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_soup_ps.wav
2256,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_goal_ps.wav
2257,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_turn_ps.wav
2258,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_long_ps.wav
2259,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mouse_ps.wav
2260,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_keep_ps.wav
2261,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_kite_ps.wav
2262,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_juice_ps.wav
2263,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_voice_ps.wav
2264,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sour_ps.wav
2265,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_judge_ps.wav
2266,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_luck_ps.wav
2267,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_met_ps.wav
2268,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_red_ps.wav
2269,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hire_ps.wav
2270,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_raise_ps.wav
2271,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_live_ps.wav
2272,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tool_ps.wav
2273,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_goose_ps.wav
2274,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rough_ps.wav
2275,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_germ_ps.wav
2276,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rat_ps.wav
2277,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lose_ps.wav
2278,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lid_ps.wav
2279,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_kill_ps.wav
2280,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_far_ps.wav
2281,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_neat_ps.wav
2282,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_good_ps.wav
2283,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shawl_ps.wav
2284,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_jail_ps.wav
2285,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_such_ps.wav
2286,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_raid_ps.wav
2287,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pain_ps.wav
2288,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hurl_ps.wav
2289,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_gun_ps.wav
2290,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_king_ps.wav
2291,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_fat_ps.wav
2292,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tape_ps.wav
2293,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hash_ps.wav
2294,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lean_ps.wav
2295,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pass_ps.wav
2296,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mill_ps.wav
2297,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_make_ps.wav
2298,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_page_ps.wav
2299,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sheep_ps.wav
2300,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pike_ps.wav
2301,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_jug_ps.wav
2302,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_third_ps.wav
2303,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mode_ps.wav
2304,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lease_ps.wav
2305,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sail_ps.wav
2306,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_reach_ps.wav
2307,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_keen_ps.wav
2308,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_limb_ps.wav
2309,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_haze_ps.wav
2310,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_room_ps.wav
2311,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_name_ps.wav
2312,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wash_ps.wav
2313,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mob_ps.wav
2314,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mop_ps.wav
2315,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pool_ps.wav
2316,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ring_ps.wav
2317,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_soap_ps.wav
2318,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_keg_ps.wav
2319,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_fit_ps.wav
2320,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_gin_ps.wav
2321,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_white_ps.wav
2322,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pad_ps.wav
2323,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wife_ps.wav
2324,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_puff_ps.wav
2325,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_gaze_ps.wav
2326,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sure_ps.wav
2327,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_which_ps.wav
2328,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_near_ps.wav
2329,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rush_ps.wav
2330,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mood_ps.wav
2331,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shall_ps.wav
2332,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_match_ps.wav
2333,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rain_ps.wav
2334,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_have_ps.wav
2335,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_shout_ps.wav
2336,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_said_ps.wav
2337,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sub_ps.wav
2338,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_week_ps.wav
2339,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rot_ps.wav
2340,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hall_ps.wav
2341,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mess_ps.wav
2342,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_take_ps.wav
2343,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lore_ps.wav
2344,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_half_ps.wav
2345,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sell_ps.wav
2346,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tip_ps.wav
2347,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tire_ps.wav
2348,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ripe_ps.wav
2349,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lot_ps.wav
2350,surprise,/content/drive/MyDrive/archivez/tess toronto emotional speech set data/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_whip_ps.wav
